tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population_15as,population_30as,loss_15as,loss_30as,wind_cat_15as,wind_cat_30as,wind_cat_0_15as,wind_cat_0_30as,wind_cat_1_15as,wind_cat_1_30as,wind_cat_2_15as,wind_cat_2_30as,wind_cat_3_15as,wind_cat_3_30as,wind_cat_4_15as,wind_cat_4_30as,wind_cat_5_15as,wind_cat_5_30as
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Antsohihy,MDG,,7270.0,,0.46,,{0: 7270},,7270.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Bealanana,MDG,,64894.0,,115.17,,{0: 64894},,64894.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Befandriana Avaratra,MDG,,231619.0,,3638.78,,"{0: 212534, 1: 19085}",,212534.0,,19085.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Boriziny,MDG,,104286.0,,277.68,,"{0: 102095, 1: 2191}",,102095.0,,2191.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mampikony,MDG,,129558.0,,503.54,,"{0: 123292, 1: 6266}",,123292.0,,6266.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mandritsara,MDG,,238556.0,,127066.77,,"{0: 87466, 1: 150731, 2: 359}",,87466.0,,150731.0,,359.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Ambatolampy,MDG,,200307.0,,347.83,,{0: 200307},,200307.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antanifotsy,MDG,,248713.0,,96.75,,{0: 248713},,248713.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antsirabe I,MDG,,3332.0,,0.0,,{0: 3332},,3332.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antsirabe II,MDG,,271206.0,,14.15,,{0: 271206},,271206.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Betafo,MDG,,46917.0,,1.21,,{0: 46917},,46917.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Faratsiho,MDG,,40043.0,,10.15,,{0: 40043},,40043.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Mananjary,MDG,,130.0,,862.83,,{0: 130},,130.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Nosy-Varika,MDG,,5.0,,94.58,,{0: 5},,5.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4437992.0,,989903.8,,"{0: 1431659, 1: 3006253, 2: 80}",,1431659.0,,3006253.0,,80.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,267526.0,,5842.92,,"{0: 262604, 1: 4922}",,262604.0,,4922.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,425605.0,,46826.26,,"{0: 315535, 1: 110070}",,315535.0,,110070.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1148682.0,,157930.58,,"{0: 880951, 1: 267731}",,880951.0,,267731.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,16291.0,,513.12,,"{0: 16169, 1: 122}",,16169.0,,122.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,459269.0,,160609.31,,"{0: 373132, 1: 81280, 2: 4857}",,373132.0,,81280.0,,4857.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,270106.0,,3829.77,,{0: 270106},,270106.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Atsimo-Atsinana,MDG.3.2_1,33496.0,,8.22,,{0: 33496},,33496.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,285511.0,,685.48,,{0: 285511},,285511.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Ihorombe,MDG.3.4_1,910.0,,14.17,,{0: 910},,910.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,160486.0,,20949.82,,{0: 160486},,160486.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,291025.0,,97072.21,,"{0: 192472, 1: 97202, 2: 1351}",,192472.0,,97202.0,,1351.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,251790.0,,2754.71,,{0: 251790},,251790.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,1386721.0,,1018235.16,,"{0: 851526, 1: 483977, 2: 51218}",,851526.0,,483977.0,,51218.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1131461.0,,8545891.06,,"{0: 101551, 1: 407050, 2: 621882, 3: 978}",,101551.0,,407050.0,,621882.0,,978.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,1226469.0,,12525119.53,,"{0: 27625, 1: 357098, 2: 834314, 3: 7432}",,27625.0,,357098.0,,834314.0,,7432.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,1072997.0,,8665429.64,,"{0: 250607, 1: 218279, 2: 566605, 3: 37506}",,250607.0,,218279.0,,566605.0,,37506.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,0,No Adm2,,123738.0,,448196.09,,"{0: 81668, 1: 42070}",,81668.0,,42070.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,0,No Adm2,,57384.0,,5150.27,,"{0: 57211, 1: 173}",,57211.0,,173.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,35597.0,,81051.56,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,0,No Adm2,,72490.0,,5430607.67,,"{0: 44327, 1: 28163}",,44327.0,,28163.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,93864.0,,1471920.56,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,0,No Adm2,,148203.0,,15815.85,,{0: 148203},,148203.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,85814.0,,34198.63,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,0,No Adm2,,115971.0,,22853.32,,{0: 115971},,115971.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,74326.0,,1947218.83,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,0,No Adm2,,144916.0,,15730.83,,"{0: 112512, 1: 32404}",,112512.0,,32404.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,66357.0,,12189.93,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,0,No Adm2,,165109.0,,7924409.68,,"{0: 145853, 1: 19256}",,145853.0,,19256.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,110660.0,,883872.63,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,0,No Adm2,,294342.0,,21576.61,,"{0: 154311, 1: 140031}",,154311.0,,140031.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,319586.0,,47872.92,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,0,No Adm2,,100326.0,,891797.19,,"{0: 64908, 1: 35418}",,64908.0,,35418.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,39668.0,,365898.18,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,,No Adm2,111707.0,,148689.23,,"{0: 65904, 1: 27960}",,65904.0,,27960.0,,0.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,0,No Adm1,0,No Adm2,,307.0,,63.92,,{1: 307},,0.0,,307.0,,0.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,0,No Adm2,,256754.0,,9007695.4,,"{1: 124574, 2: 132180}",,0.0,,124574.0,,132180.0,,0.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,0,No Adm2,,447764.0,,65729349.94,,"{1: 59381, 2: 388192, 3: 191}",,0.0,,59381.0,,388192.0,,191.0,,0.0,,0.0
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Bras-Panon,REU.1.1_1,14758.0,,1432467.45,,"{1: 14303, 2: 455}",,0.0,,14303.0,,455.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,La Plaine-des-Palmistes,REU.1.2_1,7814.0,,356797.8,,"{1: 7523, 2: 291}",,0.0,,7523.0,,291.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Saint-André,REU.1.3_1,65199.0,,6720057.26,,"{1: 49772, 2: 15427}",,0.0,,49772.0,,15427.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Saint-Benoît,REU.1.4_1,38118.0,,4801089.16,,"{1: 38095, 2: 23}",,0.0,,38095.0,,23.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Sainte-Rose,REU.1.5_1,7056.0,,1792909.64,,"{1: 6792, 2: 241, 3: 23}",,0.0,,6792.0,,241.0,,23.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Salazie,REU.1.6_1,7502.0,,368211.81,,"{1: 6301, 2: 1201}",,0.0,,6301.0,,1201.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,La Possession,REU.2.1_1,43374.0,,8749272.01,,"{1: 5420, 2: 37954}",,0.0,,5420.0,,37954.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Le Port,REU.2.2_1,38634.0,,12372053.05,,"{1: 851, 2: 37783}",,0.0,,851.0,,37783.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Saint-Denis,REU.2.3_1,161783.0,,19085153.81,,"{1: 47162, 2: 114621}",,0.0,,47162.0,,114621.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Sainte-Marie,REU.2.4_1,35189.0,,6008372.43,,"{1: 12506, 2: 22683}",,0.0,,12506.0,,22683.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Sainte-Suzanne,REU.2.5_1,29289.0,,5395688.26,,"{1: 18552, 2: 10737}",,0.0,,18552.0,,10737.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,L'Étang-Salé,REU.3.1_1,15850.0,,4328097.49,,{2: 15850},,0.0,,0.0,,15850.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Les Avirons,REU.3.2_1,15418.0,,2843688.95,,{2: 15418},,0.0,,0.0,,15418.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Les Trois-Bassins,REU.3.3_1,7678.0,,2023816.93,,{2: 7678},,0.0,,0.0,,7678.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Saint-Leu,REU.3.4_1,37921.0,,20124617.9,,{2: 37921},,0.0,,0.0,,37921.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Saint-Paul,REU.3.5_1,124393.0,,35774007.08,,"{1: 252, 2: 124141}",,0.0,,252.0,,124141.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Cilaos,REU.4.1_1,6009.0,,482826.1,,"{1: 5731, 2: 278}",,0.0,,5731.0,,278.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,L'Entre-Deux,REU.4.2_1,8055.0,,447419.56,,"{1: 7534, 2: 521}",,0.0,,7534.0,,521.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Le Tampon,REU.4.3_1,88829.0,,15235736.79,,"{1: 3207, 2: 85592, 3: 30}",,0.0,,3207.0,,85592.0,,30.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Petite-Île,REU.4.4_1,13515.0,,3139964.71,,{2: 13515},,0.0,,0.0,,13515.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Saint-Joseph,REU.4.5_1,42861.0,,5415637.71,,"{1: 14352, 2: 28356, 3: 153}",,0.0,,14352.0,,28356.0,,153.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Saint-Louis,REU.4.6_1,61971.0,,4848946.5,,"{1: 40854, 2: 21117}",,0.0,,40854.0,,21117.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Saint-Philippe,REU.4.7_1,5410.0,,678260.2,,"{1: 5394, 2: 16}",,0.0,,5394.0,,16.0,,0.0,,0.0,,0.0,
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,Saint-Pierre,REU.4.8_1,86514.0,,12960029.94,,"{1: 6584, 2: 79930}",,0.0,,6584.0,,79930.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,0.0,No Adm2,,123738.0,,59144.92,,"{0: 27320, 1: 96418}",,27320.0,,96418.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,,No Adm2,44652.0,,1276077.56,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,0.0,No Adm2,,60507.0,,423226.73,,{1: 60507},,0.0,,60507.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,70087.0,,274048.99,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,0.0,No Adm2,,72490.0,,126356.07,,"{0: 75, 1: 72415}",,75.0,,72415.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,94560.0,,110521.65,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,0.0,No Adm2,,148203.0,,208581.59,,"{0: 18293, 1: 129910}",,18293.0,,129910.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,140810.0,,806461.4,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,0.0,No Adm2,,117962.0,,440467.31,,"{0: 1014, 1: 116948}",,1014.0,,116948.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,113523.0,,1665145.23,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,0.0,No Adm2,,144916.0,,122166.67,,"{0: 8439, 1: 136477}",,8439.0,,136477.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,88800.0,,115667.83,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,0.0,No Adm2,,165109.0,,167698.64,,"{0: 16443, 1: 148666}",,16443.0,,148666.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,148742.0,,122041.67,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,0.0,No Adm2,,294342.0,,40636.84,,"{0: 10979, 1: 283363}",,10979.0,,283363.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,365517.0,,212409.33,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,0.0,No Adm2,,100326.0,,8205.18,,"{0: 21192, 1: 79134}",,21192.0,,79134.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,111040.0,,23353.4,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,,No Adm2,113200.0,,1049407.83,,"{0: 2137, 1: 92423, 2: 10318}",,2137.0,,92423.0,,10318.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,0,No Adm1,0.0,No Adm2,,43832.0,,3779556.33,,"{0: 307, 1: 33140, 2: 10385}",,307.0,,33140.0,,10385.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,0.0,No Adm2,,1219.0,,0.09,,{0: 1219},,1219.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,0.0,No Adm2,,27176.0,,13.55,,{0: 27176},,27176.0,,0.0,,0.0,,0.0,,0.0,,0.0
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Bras-Panon,REU.1.1_1,160.0,,10066.92,,{0: 160},,160.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,La Plaine-des-Palmistes,REU.1.2_1,39.0,,0.01,,{0: 39},,39.0,,0.0,,0.0,,0.0,,0.0,,0.0,
